"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2013","2013","PC","Percentage","0","Units",,,1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","A","Annual","2022","2022","PC","Percentage","0","Units",,,3.25,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",1.379364,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",1.821133,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",2.047962,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",3.045224,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",4.556386,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",6.924253,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",9.329021,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",13.08839,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",18.65489,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",24.23289,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",32.58963,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",44.78458,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",55.1064,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",51.84825,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",64.12872,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",77.25809,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",87.55467,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",94.82538,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",101.4016,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",108.582,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",117.1518,,
"MANM","Narrow Money (M1) Index, SA","RUS","Russia","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",130.6387,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",0.6975266,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",0.9039716,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",1.046579,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",1.690512,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",2.708425,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",3.95947,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",5.197259,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",7.193718,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",9.776449,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",13.07156,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",17.85652,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",25.74071,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",33.58053,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",36.96727,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",45.3732,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",54.86963,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",64.59408,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",74.96263,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",84.57198,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",112.7286,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",115.7876,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",126.3402,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",137.2663,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",153.9357,,
"MABM","Broad Money (M3) Index, SA","RUS","Russia","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",171.8993,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","1999","1999","PC","Percentage","0","Units",,,87.37583,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2000","2000","PC","Percentage","0","Units",,,35.16333,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2001","2001","PC","Percentage","0","Units",,,19.38333,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2002","2002","PC","Percentage","0","Units",,,15.82417,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2003","2003","PC","Percentage","0","Units",,,9.115,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2004","2004","PC","Percentage","0","Units",,,8.289166,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2005","2005","PC","Percentage","0","Units",,,8.1075,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2006","2006","PC","Percentage","0","Units",,,6.976666,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.7175,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2008","2008","PC","Percentage","0","Units",,,7.523334,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2009","2009","PC","Percentage","0","Units",,,9.874166,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2010","2010","PC","Percentage","0","Units",,,7.831666,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2011","2011","PC","Percentage","0","Units",,,8.060833,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2012","2012","PC","Percentage","0","Units",,,8.154166,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2013","2013","PC","Percentage","0","Units",,,7.330833,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2014","2014","PC","Percentage","0","Units",,,8.464167,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2015","2015","PC","Percentage","0","Units",,,10.88667,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2016","2016","PC","Percentage","0","Units",,,10.43833,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","A","Annual","2017","2017","PC","Percentage","0","Units",,,8.9925,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","1993","1993","NATUSD","National currency per US dollar","0","Units",,,0.9916667,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","1994","1994","NATUSD","National currency per US dollar","0","Units",,,2.3915,"E","Estimated value"
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","1995","1995","NATUSD","National currency per US dollar","0","Units",,,4.601817,"E","Estimated value"
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","1996","1996","NATUSD","National currency per US dollar","0","Units",,,5.120833,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","1997","1997","NATUSD","National currency per US dollar","0","Units",,,5.784833,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","1998","1998","NATUSD","National currency per US dollar","0","Units",,,9.705083,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","1999","1999","NATUSD","National currency per US dollar","0","Units",,,24.6199,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2000","2000","NATUSD","National currency per US dollar","0","Units",,,28.12917,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2001","2001","NATUSD","National currency per US dollar","0","Units",,,29.16853,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2002","2002","NATUSD","National currency per US dollar","0","Units",,,31.34848,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2003","2003","NATUSD","National currency per US dollar","0","Units",,,30.69202,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2004","2004","NATUSD","National currency per US dollar","0","Units",,,28.81374,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2005","2005","NATUSD","National currency per US dollar","0","Units",,,28.28444,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2006","2006","NATUSD","National currency per US dollar","0","Units",,,27.19096,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2007","2007","NATUSD","National currency per US dollar","0","Units",,,25.58084,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2008","2008","NATUSD","National currency per US dollar","0","Units",,,24.85287,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2009","2009","NATUSD","National currency per US dollar","0","Units",,,31.74036,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2010","2010","NATUSD","National currency per US dollar","0","Units",,,30.36792,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2011","2011","NATUSD","National currency per US dollar","0","Units",,,29.38234,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2012","2012","NATUSD","National currency per US dollar","0","Units",,,30.83983,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2013","2013","NATUSD","National currency per US dollar","0","Units",,,31.83714,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2014","2014","NATUSD","National currency per US dollar","0","Units",,,38.37821,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2015","2015","NATUSD","National currency per US dollar","0","Units",,,60.93765,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2016","2016","NATUSD","National currency per US dollar","0","Units",,,67.05593,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2017","2017","NATUSD","National currency per US dollar","0","Units",,,58.3428,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2018","2018","NATUSD","National currency per US dollar","0","Units",,,62.66813,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","A","Annual","2019","2019","NATUSD","National currency per US dollar","0","Units",,,64.73766,,
